freq_MHz,5ppb,10ppb,50ppb,75ppb,100ppb,200ppb,500ppb,1000ppb
153.3283,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998996
153.3833,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998927
153.4384,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998853
153.4934,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998776
153.5484,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998693
153.6034,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998606
153.6584,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998514
153.7134,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99998417
153.7684,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99998315
153.8235,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99998208
153.8785,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99998095
153.9335,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99997976
153.9885,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99997852
154.0435,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99997722
154.0985,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99997585
154.1535,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99997442
154.2086,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995,0.99997293
154.2636,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999994,0.99997138
154.3186,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999993,0.99996976
154.3736,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999991,0.99996807
154.4286,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999989,0.99996631
154.4836,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999986,0.99996448
154.5386,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999983,0.99996258
154.5936,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999979,0.99996061
154.6487,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999974,0.99995857
154.7037,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999969,0.99995646
154.7587,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999962,0.99995427
154.8137,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999955,0.99995202
154.8687,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999945,0.99994969
154.9237,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999935,0.99994728
154.9787,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999922,0.99994481
155.0338,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999907,0.99994226
155.0888,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999889,0.99993964
155.1438,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999869,0.99993695
155.1988,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999846,0.99993419
155.2538,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999819,0.99993136
155.3088,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999788,0.99992846
155.3638,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999752,0.99992549
155.4189,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999712,0.99992246
155.4739,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999665,0.99991937
155.5289,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999613,0.99991621
155.5839,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999554,0.99991300
155.6389,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999488,0.99990973
155.6939,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999414,0.99990640
155.7489,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999331,0.99990302
155.8040,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999239,0.99989958
155.8590,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999138,0.99989611
155.9140,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999026,0.99989258
155.9690,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998903,0.99988901
156.0240,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998769,0.99988541
156.0790,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998623,0.99988177
156.1340,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998464,0.99987809
156.1890,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998293,0.99987439
156.2441,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998109,0.99987066
156.2991,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99997912,0.99986690
156.3541,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99997702,0.99986313
156.4091,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99997479,0.99985934
156.4641,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99997244,0.99985554
156.5191,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999994,0.99996996,0.99985172
156.5741,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999991,0.99996737,0.99984791
156.6292,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999985,0.99996468,0.99984408
156.6842,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999977,0.99996188,0.99984026
156.7392,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999964,0.99995900,0.99983644
156.7942,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999946,0.99995605,0.99983263
156.8492,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999919,0.99995304,0.99982882
156.9042,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999883,0.99994998,0.99982503
156.9592,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999833,0.99994690,0.99982125
157.0143,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999766,0.99994382,0.99981749
157.0693,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999679,0.99994075,0.99981375
157.1243,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999568,0.99993772,0.99981003
157.1793,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999430,0.99993475,0.99980634
157.2343,1.00000000,1.00000000,1.00000000,1.00000000,0.99999992,0.99999263,0.99993186,0.99980267
157.2893,1.00000000,1.00000000,1.00000000,0.99999999,0.99999981,0.99999064,0.99992908,0.99979903
157.3443,1.00000000,1.00000000,1.00000000,0.99999996,0.99999960,0.99998836,0.99992642,0.99979542
157.3993,1.00000000,1.00000000,1.00000000,0.99999989,0.99999922,0.99998580,0.99992391,0.99979184
157.4544,1.00000000,1.00000000,0.99999998,0.99999972,0.99999856,0.99998301,0.99992157,0.99978829
157.5094,1.00000000,1.00000000,0.99999994,0.99999936,0.99999752,0.99998007,0.99991942,0.99978478
157.5644,1.00000000,1.00000000,0.99999979,0.99999866,0.99999599,0.99997706,0.99991749,0.99978130
157.6194,1.00000000,0.99999999,0.99999941,0.99999747,0.99999395,0.99997412,0.99991577,0.99977786
157.6744,0.99999998,0.99999995,0.99999859,0.99999569,0.99999146,0.99997136,0.99991431,0.99977445
157.7294,0.99999991,0.99999981,0.99999716,0.99999337,0.99998871,0.99996892,0.99991309,0.99977108
157.7844,0.99999974,0.99999945,0.99999515,0.99999081,0.99998605,0.99996693,0.99991215,0.99976774
157.8395,0.99999945,0.99999888,0.99999301,0.99998850,0.99998386,0.99996549,0.99991147,0.99976444
157.8945,0.99999918,0.99999836,0.99999147,0.99998701,0.99998253,0.99996468,0.99991108,0.99976118
157.9495,0.99999913,0.99999825,0.99999120,0.99998676,0.99998232,0.99996455,0.99991096,0.99975795
158.0045,0.99999934,0.99999866,0.99999232,0.99998782,0.99998325,0.99996511,0.99991112,0.99975476
158.0595,0.99999964,0.99999926,0.99999434,0.99998989,0.99998515,0.99996632,0.99991156,0.99975161
158.1145,0.99999986,0.99999970,0.99999647,0.99999243,0.99998769,0.99996812,0.99991226,0.99974849
158.1695,0.99999996,0.99999991,0.99999813,0.99999488,0.99999045,0.99997041,0.99991322,0.99974541
158.2246,0.99999999,0.99999998,0.99999917,0.99999688,0.99999307,0.99997307,0.99991442,0.99974236
158.2796,1.00000000,1.00000000,0.99999969,0.99999828,0.99999530,0.99997596,0.99991584,0.99973934
158.3346,1.00000000,1.00000000,0.99999990,0.99999915,0.99999701,0.99997895,0.99991747,0.99973636
158.3896,1.00000000,1.00000000,0.99999997,0.99999962,0.99999822,0.99998193,0.99991929,0.99973341
158.4446,1.00000000,1.00000000,0.99999999,0.99999985,0.99999901,0.99998479,0.99992126,0.99973050
158.4996,1.00000000,1.00000000,1.00000000,0.99999994,0.99999949,0.99998744,0.99992337,0.99972761
158.5546,1.00000000,1.00000000,1.00000000,0.99999998,0.99999975,0.99998983,0.99992559,0.99972476
158.6097,1.00000000,1.00000000,1.00000000,0.99999999,0.99999989,0.99999193,0.99992788,0.99972193
158.6647,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995,0.99999371,0.99993022,0.99971914
158.7197,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999520,0.99993258,0.99971638
158.7747,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999640,0.99993492,0.99971365
158.8297,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999736,0.99993722,0.99971095
158.8847,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999810,0.99993944,0.99970827
158.9397,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999866,0.99994155,0.99970564
158.9947,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999907,0.99994352,0.99970303
159.0498,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999937,0.99994533,0.99970045
159.1048,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999958,0.99994694,0.99969791
159.1598,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999973,0.99994834,0.99969541
159.2148,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999982,0.99994948,0.99969294
159.2698,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999989,0.99995037,0.99969051
159.3248,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999993,0.99995096,0.99968812
159.3798,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99995126,0.99968578
159.4349,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99995123,0.99968348
159.4899,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99995088,0.99968123
159.5449,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99995018,0.99967903
159.5999,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99994914,0.99967689
159.6549,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99994775,0.99967481
159.7099,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99994602,0.99967279
159.7649,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99994393,0.99967083
159.8200,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995,0.99994152,0.99966895
159.8750,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999991,0.99993877,0.99966715
159.9300,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999986,0.99993571,0.99966542
159.9850,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999977,0.99993236,0.99966378
160.0400,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999964,0.99992873,0.99966224
160.0950,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999945,0.99992486,0.99966078
160.1500,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999916,0.99992076,0.99965943
160.2051,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999875,0.99991647,0.99965819
160.2601,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999817,0.99991202,0.99965705
160.3151,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999738,0.99990745,0.99965604
160.3701,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999632,0.99990280,0.99965514
160.4251,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999492,0.99989810,0.99965437
160.4801,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999314,0.99989340,0.99965374
160.5351,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995,0.99999092,0.99988874,0.99965324
160.5901,1.00000000,1.00000000,1.00000000,1.00000000,0.99999988,0.99998820,0.99988416,0.99965288
160.6452,1.00000000,1.00000000,1.00000000,0.99999998,0.99999973,0.99998497,0.99987971,0.99965267
160.7002,1.00000000,1.00000000,1.00000000,0.99999995,0.99999943,0.99998122,0.99987544,0.99965262
160.7552,1.00000000,1.00000000,1.00000000,0.99999985,0.99999885,0.99997700,0.99987137,0.99965271
160.8102,1.00000000,1.00000000,0.99999998,0.99999962,0.99999786,0.99997236,0.99986756,0.99965297
160.8652,1.00000000,1.00000000,0.99999992,0.99999909,0.99999625,0.99996744,0.99986404,0.99965339
160.9202,1.00000000,1.00000000,0.99999972,0.99999805,0.99999386,0.99996238,0.99986086,0.99965398
160.9752,1.00000000,0.99999999,0.99999919,0.99999624,0.99999060,0.99995737,0.99985803,0.99965474
161.0303,0.99999997,0.99999994,0.99999800,0.99999345,0.99998654,0.99995263,0.99985560,0.99965567
161.0853,0.99999988,0.99999975,0.99999581,0.99998971,0.99998195,0.99994838,0.99985359,0.99965678
161.1403,0.99999963,0.99999924,0.99999260,0.99998542,0.99997737,0.99994484,0.99985202,0.99965807
161.1953,0.99999918,0.99999834,0.99998894,0.99998134,0.99997345,0.99994219,0.99985091,0.99965953
161.2503,0.99999869,0.99999738,0.99998601,0.99997846,0.99997086,0.99994059,0.99985028,0.99966117
161.3053,0.99999851,0.99999701,0.99998504,0.99997756,0.99997007,0.99994013,0.99985012,0.99966300
161.3603,0.99999878,0.99999754,0.99998647,0.99997890,0.99997124,0.99994083,0.99985045,0.99966500
161.4154,0.99999929,0.99999854,0.99998966,0.99998210,0.99997415,0.99994265,0.99985126,0.99966719
161.4704,0.99999970,0.99999937,0.99999331,0.99998629,0.99997826,0.99994549,0.99985255,0.99966955
161.5254,0.99999991,0.99999981,0.99999634,0.99999053,0.99998289,0.99994919,0.99985430,0.99967210
161.5804,0.99999998,0.99999996,0.99999831,0.99999409,0.99998741,0.99995355,0.99985650,0.99967482
161.6354,1.00000000,0.99999999,0.99999934,0.99999668,0.99999133,0.99995836,0.99985912,0.99967772
161.6904,1.00000000,1.00000000,0.99999978,0.99999831,0.99999441,0.99996340,0.99986215,0.99968079
161.7454,1.00000000,1.00000000,0.99999994,0.99999923,0.99999663,0.99996845,0.99986556,0.99968403
161.8005,1.00000000,1.00000000,0.99999999,0.99999968,0.99999810,0.99997332,0.99986931,0.99968743
161.8555,1.00000000,1.00000000,1.00000000,0.99999988,0.99999900,0.99997788,0.99987337,0.99969100
161.9105,1.00000000,1.00000000,1.00000000,0.99999996,0.99999950,0.99998202,0.99987770,0.99969473
161.9655,1.00000000,1.00000000,1.00000000,0.99999999,0.99999977,0.99998566,0.99988227,0.99969860
162.0205,1.00000000,1.00000000,1.00000000,1.00000000,0.99999990,0.99998879,0.99988705,0.99970263
162.0755,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99999140,0.99989198,0.99970679
162.1305,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999354,0.99989704,0.99971109
162.1855,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999523,0.99990218,0.99971552
162.2406,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999655,0.99990737,0.99972007
162.2956,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999756,0.99991257,0.99972474
162.3506,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999830,0.99991775,0.99972951
162.4056,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999884,0.99992288,0.99973438
162.4606,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999922,0.99992792,0.99973935
162.5156,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999949,0.99993285,0.99974440
162.5706,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999967,0.99993766,0.99974952
162.6257,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999979,0.99994230,0.99975471
162.6807,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999987,0.99994678,0.99975996
162.7357,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999992,0.99995107,0.99976526
162.7907,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995,0.99995516,0.99977059
162.8457,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99995905,0.99977596
162.9007,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99996272,0.99978136
162.9557,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99996617,0.99978677
163.0108,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99996940,0.99979218
163.0658,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997242,0.99979759
163.1208,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997522,0.99980299
163.1758,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997781,0.99980836
163.2308,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998019,0.99981371
163.2858,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998237,0.99981903
163.3408,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998437,0.99982429
163.3958,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998618,0.99982951
163.4509,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998783,0.99983466
163.5059,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998931,0.99983975
163.5609,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999065,0.99984477
163.6159,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999184,0.99984970
163.6709,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999290,0.99985455
163.7259,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999385,0.99985930
163.7809,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999469,0.99986395
163.8360,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999543,0.99986850
163.8910,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999607,0.99987294
163.9460,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999664,0.99987727
164.0010,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999714,0.99988147
164.0560,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999757,0.99988555
164.1110,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999794,0.99988951
164.1660,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999826,0.99989333
164.2211,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999853,0.99989702
164.2761,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999877,0.99990057
164.3311,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999896,0.99990399
164.3861,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999913,0.99990726
164.4411,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999927,0.99991039
164.4961,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999939,0.99991337
164.5511,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999949,0.99991620
164.6062,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999957,0.99991889
164.6612,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999963,0.99992144
164.7162,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999969,0.99992383
164.7712,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999972,0.99992607
164.8262,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999975,0.99992817
164.8812,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999977,0.99993012
164.9362,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999978,0.99993192
164.9912,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999978,0.99993357
165.0463,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999977,0.99993508
165.1013,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999975,0.99993644
165.1563,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999973,0.99993766
165.2113,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999969,0.99993874
165.2663,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999964,0.99993968
165.3213,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999959,0.99994048
165.3763,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999952,0.99994115
165.4314,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999944,0.99994168
165.4864,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999935,0.99994208
165.5414,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999924,0.99994235
165.5964,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999911,0.99994250
165.6514,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999897,0.99994253
165.7064,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999880,0.99994243
165.7614,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999861,0.99994222
165.8165,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999839,0.99994189
165.8715,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999815,0.99994146
165.9265,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999788,0.99994091
165.9815,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999757,0.99994026
166.0365,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999723,0.99993951
166.0915,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999685,0.99993866
166.1465,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999643,0.99993771
166.2016,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999597,0.99993668
166.2566,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999546,0.99993556
166.3116,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999491,0.99993435
166.3666,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999430,0.99993306
166.4216,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999365,0.99993170
166.4766,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999294,0.99993026
166.5316,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999218,0.99992875
166.5866,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999137,0.99992718
166.6417,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999050,0.99992554
166.6967,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99998958,0.99992385
166.7517,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99998860,0.99992210
166.8067,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99998758,0.99992030
166.8617,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99998651,0.99991845
166.9167,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999994,0.99998539,0.99991656
166.9717,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999990,0.99998422,0.99991463
167.0268,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999985,0.99998302,0.99991266
167.0818,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999977,0.99998179,0.99991066
167.1368,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999965,0.99998052,0.99990864
167.1918,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999950,0.99997924,0.99990658
167.2468,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999929,0.99997793,0.99990451
167.3018,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999901,0.99997662,0.99990241
167.3568,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999864,0.99997530,0.99990031
167.4119,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999817,0.99997399,0.99989819
167.4669,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999760,0.99997269,0.99989607
167.5219,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99999690,0.99997140,0.99989394
167.5769,1.00000000,1.00000000,1.00000000,0.99999999,0.99999992,0.99999608,0.99997015,0.99989182
167.6319,1.00000000,1.00000000,1.00000000,0.99999998,0.99999982,0.99999513,0.99996892,0.99988969
167.6869,1.00000000,1.00000000,1.00000000,0.99999995,0.99999965,0.99999408,0.99996774,0.99988758
167.7419,1.00000000,1.00000000,0.99999999,0.99999987,0.99999937,0.99999293,0.99996660,0.99988548
